#Feeder,Feeder ID,Type,Nozzle,X,Y,Angle,Footprint,Value,Pick height,Pick delay,Place Height,Place Delay,Vacuum detection,Threshold,Vision Alignment,Speed,,,,,,,,,,,,
comp,29,2,R3,10.2K,R_0201_0603Metric_ERJ_L,315.15,94.64,90.04,No,,,,,,,,,,,,,,,,,,,
comp,29,2,R4,10.2K,R_0201_0603Metric_ERJ_L,313.44,94.22,180.04,No,,,,,,,,,,,,,,,,,,,
comp,35,2,R5,ERJ-1GEF3321C,R_0201_0603Metric_ERJ_L,315.72,97.67,0.04,No,,,,,,,,,,,,,,,,,,,
comp,35,2,R6,ERJ-1GEF3321C,R_0201_0603Metric_ERJ_L,315.72,96.98,0.04,No,,,,,,,,,,,,,,,,,,,
comp,1,1,R7,100K,R_0201_0603Metric_ERJ_L,315.56,95.51,180.04,Yes,,,,,,,,,,,,,,,,,,,
comp,1,1,U1,NA,QFN_33_P50_500X500X80L40X24T310L,295.24,111.13,90.04,Yes,,,,,,,,,,,,,,,,,,,
comp,1,1,U2,NOIP1SN0480A,BGA88CP50_8X11_493X613X75B25,311.8,110.59,0.04,Yes,,,,,,,,,,,,,,,,,,,
comp,67,3,U3,TLV7103318DSER,SON_6_P50_150X150X80L50X25L,306.55,99.96,180.04,No,,,,,,,,,,,,,,,,,,,
comp,1,1,C1,GRM155R71A104JA01D,C_0402_1005Metric_L,299.42,158.27,90.04,No,,,,,,,,,,,,,,,,,,,
comp,25,3,C2,GRM155R60J475ME87D,C_0402_1005Metric_L,299.41,154.74,270.04,No,,,,,,,,,,,,,,,,,,,
comp,69,4,C3,0.1uF 100V,C_0603_1608Metric_L,291.24,171.79,90.04,No,,,,,,,,,,,,,,,,,,,
comp,3,1,C4,GRM155R60J106ME15D,C_0402_1005Metric_L,308.09,144.93,90.04,No,,,,,,,,,,,,,,,,,,,
comp,3,3,C5,GRM155R60J106ME15D,C_0402_1005Metric_L,309.06,144.93,90.04,No,,,,,,,,,,,,,,,,,,,
